ts,structure,adx,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-08T16:35:00+00:00,RANGE,23.0,NO_TRADE,RANGE_STRUCTURE,89.62,89.73,89.53,89.6,0,0,0,0,99.25
2026-05-08T16:40:00+00:00,RANGE,22.9,NO_TRADE,RANGE_STRUCTURE,89.59,89.73,89.53,89.71,0,0,0,0,99.25
2026-05-08T16:45:00+00:00,RANGE,24.2,NO_TRADE,RANGE_STRUCTURE,89.72,89.76,89.55,89.58,0,0,0,0,99.25
2026-05-08T16:50:00+00:00,RANGE,25.8,NO_TRADE,RANGE_STRUCTURE,89.57,89.74,89.51,89.57,0,0,0,0,99.25
2026-05-08T16:55:00+00:00,BEARISH,26.2,NO_TRADE,NO_BREAKOUT,89.58,89.7,89.5,89.59,0,0,0,0,99.25
2026-05-08T17:00:00+00:00,BEARISH,26.3,NO_TRADE,NO_BREAKOUT,89.6,89.79,89.56,89.75,0,0,0,0,99.25
2026-05-08T17:05:00+00:00,RANGE,26.4,NO_TRADE,RANGE_STRUCTURE,89.75,89.85,89.67,89.68,0,0,0,0,99.25
2026-05-08T17:10:00+00:00,RANGE,26.5,NO_TRADE,RANGE_STRUCTURE,89.69,89.82,89.6,89.79,0,0,0,0,99.25
2026-05-08T17:15:00+00:00,RANGE,26.7,NO_TRADE,RANGE_STRUCTURE,89.78,90.0,89.76,89.99,0,0,0,0,99.25
2026-05-08T17:20:00+00:00,RANGE,27.7,NO_TRADE,RANGE_STRUCTURE,89.99,90.09,89.92,89.97,0,0,0,0,99.25
2026-05-08T17:25:00+00:00,RANGE,29.1,NO_TRADE,RANGE_STRUCTURE,89.97,90.34,89.96,90.32,0,0,0,0,99.25
2026-05-08T17:30:00+00:00,RANGE,30.9,NO_TRADE,RANGE_STRUCTURE,90.32,91.77,90.32,91.61,0,0,0,0,99.25
2026-05-08T17:35:00+00:00,RANGE,34.2,NO_TRADE,RANGE_STRUCTURE,91.61,91.95,91.47,91.88,0,0,0,0,99.25
2026-05-08T17:40:00+00:00,RANGE,37.3,NO_TRADE,RANGE_STRUCTURE,91.89,91.94,91.48,91.51,0,0,0,0,99.25
2026-05-08T17:45:00+00:00,BULLISH,41.3,NO_TRADE,NO_BREAKOUT,91.52,91.78,91.48,91.76,0,0,0,0,99.25
2026-05-08T17:50:00+00:00,BULLISH,45.0,NO_TRADE,NO_BREAKOUT,91.77,91.83,91.6,91.78,0,0,0,0,99.25
2026-05-08T17:55:00+00:00,BULLISH,48.7,NO_TRADE,NO_BREAKOUT,91.78,91.86,91.52,91.65,0,0,0,0,99.25
2026-05-08T18:00:00+00:00,BULLISH,51.9,NO_TRADE,NO_BREAKOUT,91.66,92.04,91.65,91.77,0,0,0,0,99.25
2026-05-08T18:05:00+00:00,BULLISH,55.5,NO_TRADE,NO_BREAKOUT,91.78,91.81,91.7,91.77,0,0,0,0,99.25
2026-05-08T18:10:00+00:00,BULLISH,59.1,NO_TRADE,NO_BREAKOUT,91.78,91.91,91.77,91.89,0,0,0,0,99.25
2026-05-08T18:15:00+00:00,BULLISH,62.4,NO_TRADE,INVALID_PLAN(rr=1.0),91.89,92.28,91.79,92.14,0,0,0,0,99.25
2026-05-08T18:20:00+00:00,BULLISH,65.8,NO_TRADE,INVALID_PLAN(rr=1.0),92.13,92.34,92.1,92.26,0,0,0,0,99.25
2026-05-08T18:25:00+00:00,BULLISH,69.8,NO_TRADE,NO_BREAKOUT,92.26,92.42,92.18,92.3,0,0,0,0,99.25
2026-05-08T18:30:00+00:00,BULLISH,73.0,NO_TRADE,INVALID_PLAN(rr=1.0),92.29,92.56,92.26,92.48,0,0,0,0,99.25
2026-05-08T18:35:00+00:00,BULLISH,76.0,NO_TRADE,NO_BREAKOUT,92.49,92.56,92.31,92.54,0,0,0,0,99.25
2026-05-08T18:40:00+00:00,BULLISH,78.3,NO_TRADE,NO_ZONE,92.53,92.55,92.26,92.31,0,0,0,0,99.25
2026-05-08T18:45:00+00:00,BULLISH,78.3,NO_TRADE,NO_BREAKOUT,92.31,92.46,92.29,92.34,0,0,0,0,99.25
2026-05-08T18:50:00+00:00,BULLISH,78.2,NO_TRADE,NO_BREAKOUT,92.35,92.55,92.32,92.46,0,0,0,0,99.25
2026-05-08T18:55:00+00:00,BULLISH,78.2,NO_TRADE,NO_ZONE,92.46,92.47,92.29,92.32,0,0,0,0,99.25
2026-05-08T19:00:00+00:00,BULLISH,78.0,NO_TRADE,NO_ZONE,92.32,92.32,92.04,92.07,0,0,0,0,99.25
2026-05-08T19:05:00+00:00,BULLISH,75.9,NO_TRADE,INVALID_PLAN(rr=1.0),92.07,92.47,92.07,92.4,0,0,0,0,99.25
2026-05-08T19:10:00+00:00,BULLISH,74.6,NO_TRADE,NO_BREAKOUT,92.41,92.45,92.35,92.4,0,0,0,0,99.25
2026-05-08T19:15:00+00:00,BULLISH,73.1,NO_TRADE,INVALID_PLAN(rr=1.0),92.41,92.75,92.41,92.69,0,0,0,0,99.25
2026-05-08T19:20:00+00:00,BULLISH,72.2,NO_TRADE,NO_ZONE,92.69,92.77,92.5,92.5,0,0,0,0,99.25
2026-05-08T19:25:00+00:00,BULLISH,71.2,NO_TRADE,INVALID_PLAN(rr=1.0),92.5,92.76,92.5,92.75,0,0,0,0,99.25
2026-05-08T19:30:00+00:00,BULLISH,69.9,NO_TRADE,NO_ZONE,92.75,92.8,92.58,92.6,0,0,0,0,99.25
2026-05-08T19:35:00+00:00,BULLISH,68.6,NO_TRADE,NO_ZONE,92.6,92.66,92.44,92.45,0,0,0,0,99.25
2026-05-08T19:40:00+00:00,BULLISH,66.3,NO_TRADE,NO_BREAKOUT,92.45,92.57,92.42,92.48,0,0,0,0,99.25
2026-05-08T19:45:00+00:00,BULLISH,63.6,NO_TRADE,NO_BREAKOUT,92.48,92.6,92.45,92.53,0,0,0,0,99.25
2026-05-08T19:50:00+00:00,BULLISH,61.1,NO_TRADE,NO_BREAKOUT,92.54,92.62,92.52,92.56,0,0,0,0,99.25
2026-05-08T19:55:00+00:00,BULLISH,59.0,NO_TRADE,NO_BREAKOUT,92.56,92.61,92.42,92.6,0,0,0,0,99.25
2026-05-08T20:00:00+00:00,BULLISH,56.1,NO_TRADE,NO_BREAKOUT,92.61,92.67,92.33,92.38,0,0,0,0,99.25
2026-05-08T20:05:00+00:00,BULLISH,52.4,NO_TRADE,NO_BREAKOUT,92.37,92.44,92.21,92.34,0,0,0,0,99.25
2026-05-08T20:10:00+00:00,RANGE,48.1,NO_TRADE,RANGE_STRUCTURE,92.34,92.46,92.34,92.42,0,0,0,0,99.25
2026-05-08T20:15:00+00:00,BEARISH,45.7,NO_TRADE,NO_BREAKOUT,92.43,92.48,92.26,92.26,0,0,0,0,99.25
2026-05-08T20:20:00+00:00,BEARISH,42.6,NO_TRADE,NO_BREAKOUT,92.25,92.51,92.23,92.48,0,0,0,0,99.25
2026-05-08T20:25:00+00:00,BEARISH,39.4,NO_TRADE,NO_BREAKOUT,92.48,92.49,92.39,92.48,0,0,0,0,99.25
2026-05-08T20:30:00+00:00,RANGE,35.6,NO_TRADE,RANGE_STRUCTURE,92.49,92.51,92.24,92.47,0,0,0,0,99.25
2026-05-08T20:35:00+00:00,RANGE,31.6,NO_TRADE,RANGE_STRUCTURE,92.47,92.48,92.33,92.38,0,0,0,0,99.25
2026-05-08T20:40:00+00:00,RANGE,27.5,NO_TRADE,RANGE_STRUCTURE,92.37,92.41,92.29,92.35,0,0,0,0,99.25
2026-05-08T20:45:00+00:00,RANGE,23.7,NO_TRADE,RANGE_STRUCTURE,92.35,92.4,92.29,92.33,0,0,0,0,99.25
2026-05-08T20:50:00+00:00,RANGE,20.9,NO_TRADE,RANGE_STRUCTURE,92.32,92.33,92.1,92.11,0,0,0,0,99.25
2026-05-08T20:55:00+00:00,RANGE,19.4,NO_TRADE,ADX_TOO_LOW(19.4),92.11,92.14,92.01,92.11,0,0,0,0,99.25
2026-05-08T21:00:00+00:00,RANGE,18.3,NO_TRADE,ADX_TOO_LOW(18.3),92.12,92.23,92.07,92.19,0,0,0,0,99.25
2026-05-08T21:05:00+00:00,RANGE,16.3,NO_TRADE,ADX_TOO_LOW(16.3),92.18,92.24,91.85,91.88,0,0,0,0,99.25
2026-05-08T21:10:00+00:00,RANGE,16.2,NO_TRADE,ADX_TOO_LOW(16.2),91.89,91.95,91.75,91.91,0,0,0,0,99.25
2026-05-08T21:15:00+00:00,RANGE,17.1,NO_TRADE,ADX_TOO_LOW(17.1),91.9,92.06,91.89,92.02,0,0,0,0,99.25
2026-05-08T21:20:00+00:00,RANGE,18.0,NO_TRADE,ADX_TOO_LOW(18.0),92.03,92.13,92.0,92.0,0,0,0,0,99.25
2026-05-08T21:25:00+00:00,RANGE,18.3,NO_TRADE,ADX_TOO_LOW(18.3),92.0,92.07,91.89,91.93,0,0,0,0,99.25
2026-05-08T21:30:00+00:00,RANGE,19.6,NO_TRADE,ADX_TOO_LOW(19.6),91.94,92.13,91.94,92.11,0,0,0,0,99.25
2026-05-08T21:35:00+00:00,BEARISH,20.5,NO_TRADE,NO_BREAKOUT,92.11,92.31,92.11,92.27,0,0,0,0,99.25
2026-05-08T21:40:00+00:00,BEARISH,20.2,NO_TRADE,NO_BREAKOUT,92.27,92.39,92.22,92.38,0,0,0,0,99.25
2026-05-08T21:45:00+00:00,BEARISH,19.9,NO_TRADE,ADX_TOO_LOW(19.9),92.38,92.39,92.3,92.33,0,0,0,0,99.25
2026-05-08T21:50:00+00:00,BEARISH,19.6,NO_TRADE,ADX_TOO_LOW(19.6),92.34,92.36,92.25,92.33,0,0,0,0,99.25
2026-05-08T21:55:00+00:00,BEARISH,19.2,NO_TRADE,ADX_TOO_LOW(19.2),92.33,92.33,92.26,92.3,0,0,0,0,99.25
2026-05-08T22:00:00+00:00,BEARISH,18.8,NO_TRADE,ADX_TOO_LOW(18.8),92.31,92.52,92.28,92.48,0,0,0,0,99.25
2026-05-08T22:05:00+00:00,BEARISH,17.9,NO_TRADE,ADX_TOO_LOW(17.9),92.49,92.6,92.48,92.52,0,0,0,0,99.25
2026-05-08T22:10:00+00:00,BEARISH,17.0,NO_TRADE,ADX_TOO_LOW(17.0),92.52,92.65,92.49,92.65,0,0,0,0,99.25
2026-05-08T22:15:00+00:00,BEARISH,17.2,NO_TRADE,ADX_TOO_LOW(17.2),92.65,92.71,92.52,92.54,0,0,0,0,99.25
2026-05-08T22:20:00+00:00,BEARISH,16.6,NO_TRADE,ADX_TOO_LOW(16.6),92.54,92.59,92.47,92.55,0,0,0,0,99.25
2026-05-08T22:25:00+00:00,BEARISH,15.2,NO_TRADE,ADX_TOO_LOW(15.2),92.54,92.54,92.4,92.42,0,0,0,0,99.25
2026-05-08T22:30:00+00:00,BEARISH,14.2,NO_TRADE,ADX_TOO_LOW(14.2),92.42,92.48,92.38,92.39,0,0,0,0,99.25
2026-05-08T22:35:00+00:00,BEARISH,13.5,NO_TRADE,ADX_TOO_LOW(13.5),92.38,92.47,92.34,92.34,0,0,0,0,99.25
2026-05-08T22:40:00+00:00,BEARISH,12.0,NO_TRADE,ADX_TOO_LOW(12.0),92.35,92.41,92.34,92.36,0,0,0,0,99.25
2026-05-08T22:45:00+00:00,BEARISH,11.0,NO_TRADE,ADX_TOO_LOW(11.0),92.37,92.46,92.36,92.44,0,0,0,0,99.25
2026-05-08T22:50:00+00:00,BEARISH,11.4,NO_TRADE,ADX_TOO_LOW(11.4),92.43,92.45,92.27,92.28,0,0,0,0,99.25
2026-05-08T22:55:00+00:00,BEARISH,11.4,NO_TRADE,ADX_TOO_LOW(11.4),92.29,92.3,92.25,92.3,0,0,0,0,99.25
2026-05-08T23:00:00+00:00,BEARISH,11.4,NO_TRADE,ADX_TOO_LOW(11.4),92.3,92.3,92.23,92.24,0,0,0,0,99.25
2026-05-08T23:05:00+00:00,BEARISH,11.4,NO_TRADE,ADX_TOO_LOW(11.4),92.23,92.23,92.06,92.1,0,0,0,0,99.25
2026-05-08T23:10:00+00:00,BEARISH,12.7,NO_TRADE,ADX_TOO_LOW(12.7),92.1,92.18,92.03,92.04,0,0,0,0,99.25
2026-05-08T23:15:00+00:00,BEARISH,13.4,NO_TRADE,ADX_TOO_LOW(13.4),92.04,92.1,91.94,92.1,0,0,0,0,99.25
2026-05-08T23:20:00+00:00,BEARISH,14.2,NO_TRADE,ADX_TOO_LOW(14.2),92.09,92.11,91.96,91.97,0,0,0,0,99.25
2026-05-08T23:25:00+00:00,BEARISH,14.7,NO_TRADE,ADX_TOO_LOW(14.7),91.97,92.01,91.92,91.95,0,0,0,0,99.25
2026-05-08T23:30:00+00:00,BEARISH,15.1,NO_TRADE,ADX_TOO_LOW(15.1),91.95,91.97,91.84,91.92,0,0,0,0,99.25
2026-05-08T23:35:00+00:00,BEARISH,16.3,NO_TRADE,ADX_TOO_LOW(16.3),91.92,91.92,91.73,91.76,0,0,0,0,99.25
2026-05-08T23:40:00+00:00,BEARISH,18.6,NO_TRADE,ADX_TOO_LOW(18.6),91.75,91.88,91.75,91.82,0,0,0,0,99.25
2026-05-08T23:45:00+00:00,RANGE,21.1,NO_TRADE,RANGE_STRUCTURE,91.81,91.92,91.78,91.87,0,0,0,0,99.25
2026-05-08T23:50:00+00:00,RANGE,23.4,NO_TRADE,RANGE_STRUCTURE,91.88,91.98,91.85,91.92,0,0,0,0,99.25
