ts,session,structure,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-01-01T15:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42974.42,42998.84,42971.97,42993.04,0,0,0,0,100.0
2026-01-01T15:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,42993.04,43013.71,42990.93,43012.98,0,0,0,0,100.0
2026-01-01T15:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43012.98,43043.04,43012.03,43035.81,0,0,0,0,100.0
2026-01-01T16:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43035.81,43036.21,43020.3,43027.53,0,0,0,0,100.0
2026-01-01T16:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43027.53,43043.47,43025.87,43038.88,0,0,0,0,100.0
2026-01-01T16:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43038.88,43039.59,43023.84,43024.06,0,0,0,0,100.0
2026-01-01T16:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43024.06,43044.82,43019.98,43037.86,0,0,0,0,100.0
2026-01-01T16:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43037.86,43058.98,43030.31,43055.51,0,0,0,0,100.0
2026-01-01T16:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43055.51,43061.96,43053.72,43061.43,0,0,0,0,100.0
2026-01-01T16:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43061.43,43071.57,43056.96,43068.57,0,0,0,0,100.0
2026-01-01T16:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_ZONE,43068.57,43068.8,43043.3,43047.52,0,0,0,0,100.0
2026-01-01T16:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43047.52,43066.23,43044.92,43062.22,0,0,0,0,100.0
2026-01-01T16:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43062.22,43066.46,43047.55,43049.69,0,0,0,0,100.0
2026-01-01T16:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43049.69,43065.35,43045.53,43065.02,0,0,0,0,100.0
2026-01-01T16:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43065.02,43068.01,43045.03,43049.79,0,0,0,0,100.0
2026-01-01T17:00:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,43049.79,43068.41,43043.25,43064.76,0,0,0,0,100.0
2026-01-01T17:05:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,43064.76,43089.98,43062.17,43089.6,0,0,0,0,100.0
2026-01-01T17:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43089.6,43094.97,43089.42,43091.31,0,0,0,0,100.0
2026-01-01T17:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43091.31,43091.49,43062.84,43066.43,0,0,0,0,100.0
2026-01-01T17:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43066.43,43073.87,43052.54,43053.69,0,0,0,0,100.0
2026-01-01T17:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43053.69,43068.01,43046.96,43061.72,0,0,0,0,100.0
2026-01-01T17:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43061.72,43066.81,43046.04,43050.44,0,0,0,0,100.0
2026-01-01T17:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43050.44,43056.83,43038.82,43041.5,0,0,0,0,100.0
2026-01-01T17:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43041.5,43049.11,43040.47,43043.39,0,0,0,0,100.0
2026-01-01T17:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43043.39,43050.74,43039.82,43045.2,0,0,0,0,100.0
2026-01-01T17:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43045.2,43051.82,43044.16,43051.2,0,0,0,0,100.0
2026-01-01T17:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43051.2,43059.34,43047.57,43058.0,0,0,0,0,100.0
2026-01-01T18:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43058.0,43065.06,43050.32,43064.5,0,0,0,0,100.0
2026-01-01T18:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43064.5,43084.88,43057.46,43078.91,0,0,0,0,100.0
2026-01-01T18:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43078.91,43103.7,43078.34,43100.18,0,0,0,0,100.0
2026-01-01T18:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43100.18,43107.82,43100.05,43103.26,0,0,0,0,100.0
2026-01-01T18:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43103.26,43109.35,43086.61,43094.3,0,0,0,0,100.0
2026-01-01T18:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43094.3,43103.24,43087.62,43098.51,0,0,0,0,100.0
2026-01-01T18:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43098.51,43100.78,43073.53,43076.91,0,0,0,0,100.0
2026-01-01T18:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43076.91,43088.17,43069.59,43083.06,0,0,0,0,100.0
2026-01-01T18:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43083.06,43088.76,43061.23,43062.4,0,0,0,0,100.0
2026-01-01T18:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43062.4,43066.03,43031.79,43038.3,0,0,0,0,100.0
2026-01-01T18:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43038.3,43048.68,43035.21,43043.65,0,0,0,0,100.0
2026-01-01T18:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43043.65,43057.23,43037.34,43050.45,0,0,0,0,100.0
2026-01-01T19:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43050.45,43057.62,43042.94,43050.14,0,0,0,0,100.0
2026-01-01T19:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43050.14,43064.43,43047.6,43056.47,0,0,0,0,100.0
2026-01-01T19:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43056.47,43068.28,43051.72,43062.85,0,0,0,0,100.0
2026-01-01T19:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,43062.85,43065.84,43044.51,43050.09,0,0,0,0,100.0
2026-01-01T19:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43050.09,43051.27,43045.15,43047.08,0,0,0,0,100.0
2026-01-01T19:25:00+00:00,CRYPTO,BEARISH,PLACE_SELL_STOP,TRADE_PLACED_SELL_STOP_RR1.0,43047.08,43054.33,43023.22,43024.58,43035.15,43031.79002,43031.79,1.0,100.0
2026-01-01T19:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43024.58,43031.21,43022.99,43030.55,0,0,0,0,102.0
2026-01-01T19:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,43030.55,43032.32,43009.2,43012.35,0,0,0,0,102.0
2026-01-01T19:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43012.35,43024.09,43005.85,43023.85,0,0,0,0,102.0
2026-01-01T19:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,43023.85,43026.17,43000.34,43001.52,0,0,0,0,102.0
2026-01-01T19:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43001.52,43019.56,43000.94,43015.46,0,0,0,0,102.0
2026-01-01T19:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,43015.46,43018.91,42999.27,43003.25,0,0,0,0,102.0
