ts,session,structure,action,reason,open,high,low,close,entry,sl,tp,rr,balance
2026-05-07T11:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.51,89.53,89.42,89.52,0,0,0,0,106.0
2026-05-07T11:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.53,89.63,89.52,89.6,0,0,0,0,106.0
2026-05-07T11:45:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.6,89.64,89.43,89.43,0,0,0,0,106.0
2026-05-07T11:50:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.44,89.49,89.28,89.48,0,0,0,0,106.0
2026-05-07T11:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.48,89.62,89.46,89.57,0,0,0,0,106.0
2026-05-07T12:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.56,89.81,89.52,89.77,0,0,0,0,106.0
2026-05-07T12:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.77,89.79,89.67,89.75,0,0,0,0,106.0
2026-05-07T12:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.75,90.0,89.75,89.98,0,0,0,0,106.0
2026-05-07T12:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.99,90.1,89.87,89.91,0,0,0,0,106.0
2026-05-07T12:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.91,89.92,89.75,89.82,0,0,0,0,106.0
2026-05-07T12:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.81,89.96,89.79,89.93,0,0,0,0,106.0
2026-05-07T12:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.93,90.0,89.84,89.89,0,0,0,0,106.0
2026-05-07T12:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.89,89.94,89.85,89.9,0,0,0,0,106.0
2026-05-07T12:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.89,89.91,89.82,89.91,0,0,0,0,106.0
2026-05-07T12:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.9,89.94,89.65,89.74,0,0,0,0,106.0
2026-05-07T12:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.75,89.82,89.69,89.77,0,0,0,0,106.0
2026-05-07T12:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.77,89.81,89.69,89.77,0,0,0,0,106.0
2026-05-07T13:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.76,89.76,89.54,89.56,0,0,0,0,106.0
2026-05-07T13:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.57,89.57,89.29,89.3,0,0,0,0,106.0
2026-05-07T13:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.3,89.36,89.04,89.12,0,0,0,0,106.0
2026-05-07T13:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,89.13,89.45,89.12,89.39,0,0,0,0,106.0
2026-05-07T13:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.39,89.54,89.33,89.43,0,0,0,0,106.0
2026-05-07T13:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.42,89.42,89.18,89.25,0,0,0,0,106.0
2026-05-07T13:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.25,89.25,89.02,89.17,0,0,0,0,106.0
2026-05-07T13:35:00+00:00,CRYPTO,BEARISH,PLACE_SELL_STOP,TRADE_PLACED_SELL_STOP_RR1.0,89.18,89.24,88.97,89.0,89.07,89.04002,89.04,1.0,106.0
2026-05-07T13:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,89.0,89.11,88.92,88.93,0,0,0,0,108.0
2026-05-07T13:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,INVALID_PLAN,88.93,89.03,88.38,88.58,0,0,0,0,108.0
2026-05-07T13:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.57,88.76,88.44,88.68,0,0,0,0,108.0
2026-05-07T13:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.69,88.79,88.61,88.68,0,0,0,0,108.0
2026-05-07T14:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.67,88.73,88.51,88.57,0,0,0,0,108.0
2026-05-07T14:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.58,88.65,88.47,88.57,0,0,0,0,108.0
2026-05-07T14:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.58,88.91,88.55,88.88,0,0,0,0,108.0
2026-05-07T14:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.88,88.89,88.49,88.54,0,0,0,0,108.0
2026-05-07T14:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.53,88.6,88.44,88.52,0,0,0,0,108.0
2026-05-07T14:25:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.51,88.62,88.47,88.5,0,0,0,0,108.0
2026-05-07T14:30:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.5,88.55,88.18,88.2,0,0,0,0,108.0
2026-05-07T14:35:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.2,88.23,87.83,88.0,0,0,0,0,108.0
2026-05-07T14:40:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.0,88.08,87.84,88.01,0,0,0,0,108.0
2026-05-07T14:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.01,88.19,87.96,88.1,0,0,0,0,108.0
2026-05-07T14:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.11,88.3,88.11,88.24,0,0,0,0,108.0
2026-05-07T14:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.24,88.3,88.06,88.15,0,0,0,0,108.0
2026-05-07T15:00:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.15,88.33,88.07,88.27,0,0,0,0,108.0
2026-05-07T15:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.28,88.49,88.08,88.48,0,0,0,0,108.0
2026-05-07T15:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.47,88.5,88.3,88.36,0,0,0,0,108.0
2026-05-07T15:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.36,88.51,88.1,88.11,0,0,0,0,108.0
2026-05-07T15:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.1,88.17,87.91,88.02,0,0,0,0,108.0
2026-05-07T15:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.02,88.16,87.79,88.06,0,0,0,0,108.0
2026-05-07T15:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.07,88.37,88.02,88.33,0,0,0,0,108.0
2026-05-07T15:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.32,88.47,88.3,88.37,0,0,0,0,108.0
2026-05-07T15:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.38,88.5,88.33,88.42,0,0,0,0,108.0
2026-05-07T15:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.42,88.53,88.4,88.52,0,0,0,0,108.0
2026-05-07T15:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.52,88.58,88.38,88.45,0,0,0,0,108.0
2026-05-07T15:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.46,88.48,88.22,88.32,0,0,0,0,108.0
2026-05-07T16:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.32,88.49,88.25,88.33,0,0,0,0,108.0
2026-05-07T16:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.33,88.35,88.12,88.32,0,0,0,0,108.0
2026-05-07T16:10:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.32,88.37,88.17,88.35,0,0,0,0,108.0
2026-05-07T16:15:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.35,88.36,88.08,88.15,0,0,0,0,108.0
2026-05-07T16:20:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.15,88.53,88.15,88.5,0,0,0,0,108.0
2026-05-07T16:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,INVALID_PLAN,88.49,88.75,88.49,88.7,0,0,0,0,108.0
2026-05-07T16:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.69,88.79,88.55,88.55,0,0,0,0,108.0
2026-05-07T16:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.55,88.55,88.35,88.46,0,0,0,0,108.0
2026-05-07T16:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.45,88.56,88.42,88.52,0,0,0,0,108.0
2026-05-07T16:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.53,88.74,88.49,88.67,0,0,0,0,108.0
2026-05-07T16:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.67,88.69,88.49,88.58,0,0,0,0,108.0
2026-05-07T16:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.57,88.64,88.3,88.43,0,0,0,0,108.0
2026-05-07T17:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.44,88.56,88.33,88.47,0,0,0,0,108.0
2026-05-07T17:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.48,88.62,88.42,88.47,0,0,0,0,108.0
2026-05-07T17:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.47,88.6,88.41,88.58,0,0,0,0,108.0
2026-05-07T17:15:00+00:00,CRYPTO,BEARISH,PLACE_SELL_STOP,TRADE_PLACED_SELL_STOP_RR1.0,88.58,88.59,88.24,88.27,88.41,88.30002,88.3,1.0,108.0
2026-05-07T17:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.27,88.47,88.22,88.45,0,0,0,0,110.0
2026-05-07T17:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.45,88.61,87.96,88.17,0,0,0,0,110.0
2026-05-07T17:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.17,88.42,88.13,88.4,0,0,0,0,110.0
2026-05-07T17:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.4,88.54,88.38,88.48,0,0,0,0,110.0
2026-05-07T17:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.49,88.56,88.47,88.49,0,0,0,0,110.0
2026-05-07T17:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.49,88.55,88.37,88.43,0,0,0,0,110.0
2026-05-07T17:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.43,88.52,88.39,88.52,0,0,0,0,110.0
2026-05-07T17:55:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.52,88.86,88.46,88.8,0,0,0,0,110.0
2026-05-07T18:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.8,88.97,88.77,88.92,0,0,0,0,110.0
2026-05-07T18:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.93,88.95,88.82,88.84,0,0,0,0,110.0
2026-05-07T18:10:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.84,88.84,88.69,88.82,0,0,0,0,110.0
2026-05-07T18:15:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.81,88.89,88.77,88.8,0,0,0,0,110.0
2026-05-07T18:20:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.8,88.92,88.78,88.88,0,0,0,0,110.0
2026-05-07T18:25:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.89,88.95,88.85,88.86,0,0,0,0,110.0
2026-05-07T18:30:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.86,89.05,88.85,88.96,0,0,0,0,110.0
2026-05-07T18:35:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.96,89.01,88.85,88.96,0,0,0,0,110.0
2026-05-07T18:40:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.96,88.97,88.57,88.62,0,0,0,0,110.0
2026-05-07T18:45:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.62,88.7,88.42,88.44,0,0,0,0,110.0
2026-05-07T18:50:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.43,88.44,88.24,88.37,0,0,0,0,110.0
2026-05-07T18:55:00+00:00,CRYPTO,BULLISH,NO_TRADE,NO_BREAKOUT,88.37,88.72,88.37,88.58,0,0,0,0,110.0
2026-05-07T19:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.58,88.61,88.36,88.37,0,0,0,0,110.0
2026-05-07T19:05:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.38,88.46,88.32,88.38,0,0,0,0,110.0
2026-05-07T19:10:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.37,88.61,88.35,88.55,0,0,0,0,110.0
2026-05-07T19:15:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.56,88.6,88.27,88.3,0,0,0,0,110.0
2026-05-07T19:20:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.3,88.42,88.27,88.28,0,0,0,0,110.0
2026-05-07T19:25:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.28,88.35,88.22,88.29,0,0,0,0,110.0
2026-05-07T19:30:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.3,88.46,88.29,88.44,0,0,0,0,110.0
2026-05-07T19:35:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.45,88.64,88.4,88.62,0,0,0,0,110.0
2026-05-07T19:40:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.62,88.73,88.54,88.55,0,0,0,0,110.0
2026-05-07T19:45:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.55,88.61,88.5,88.59,0,0,0,0,110.0
2026-05-07T19:50:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.6,88.74,88.31,88.39,0,0,0,0,110.0
2026-05-07T19:55:00+00:00,CRYPTO,BEARISH,NO_TRADE,NO_BREAKOUT,88.39,88.52,88.37,88.45,0,0,0,0,110.0
2026-05-07T20:00:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.45,88.88,88.37,88.68,0,0,0,0,110.0
2026-05-07T20:05:00+00:00,CRYPTO,RANGE,NO_TRADE,RANGE_STRUCTURE,88.68,88.68,88.62,88.63,0,0,0,0,110.0
